6.993816;CLICK;MOUSE;(340.6, 326.8, 0.0);LEFT_BUTTON;;DEMO
7.207685;CLICK;MOUSE;(340.6, 326.8, 0.0);LEFT_BUTTON;;DEMO
7.303266;CLICK;MOUSE;(340.6, 326.8, 0.0);LEFT_BUTTON;;DEMO
7.83999;CLICK;MOUSE;(737.5, 288.7, 0.0);LEFT_BUTTON;;DEMO
8.424901;CLICK;MOUSE;(1413.4, 211.8, 0.0);LEFT_BUTTON;;DEMO
8.954213;CLICK;MOUSE;(1439.7, 598.9, 0.0);LEFT_BUTTON;;DEMO
9.95315;CLICK;MOUSE;(1523.5, 779.9, 0.0);LEFT_BUTTON;;DEMO
10.53687;CLICK;MOUSE;(1582.7, 168.8, 0.0);LEFT_BUTTON;;DEMO
11.87523;CLICK;MOUSE;(14.3, 870.2, 0.0);LEFT_BUTTON;;DEMO
12.80571;CLICK;MOUSE;(659.5, 328.1, 0.0);LEFT_BUTTON;;DEMO
13.97183;KEY_DOWN;KEYBOARD;SPACE
14.14337;KEY_DOWN;KEYBOARD;SPACE
14.40472;KEY_DOWN;KEYBOARD;SPACE
15.45827;Pressed the x-key on the keyboard.
15.67376;Pressed the x-key on the keyboard.
15.89377;Pressed the x-key on the keyboard.
Pressed the c-key on the keyboard. No record of time.
Pressed the c-key on the keyboard. No record of time.
Pressed the c-key on the keyboard. No record of time.
18.51254;CLICK;MOUSE;(1572.6, 702.0, 0.0);LEFT_BUTTON;;DEMO
19.09688;CLICK;MOUSE;(1547.3, 278.1, 0.0);LEFT_BUTTON;;DEMO
Pressed the c-key on the keyboard. No record of time.
20.09193;CLICK;MOUSE;(750.1, 431.0, 0.0);LEFT_BUTTON;;DEMO
20.55992;KEY_DOWN;KEYBOARD;SPACE
21.02545;CLICK;MOUSE;(395.1, 246.2, 0.0);LEFT_BUTTON;;DEMO
21.44685;Pressed the x-key on the keyboard.
21.99259;CLICK;MOUSE;(307.2, 476.2, 0.0);LEFT_BUTTON;;DEMO
24.27749;Pressed the x-key on the keyboard.
24.93645;CLICK;MOUSE;(1328.0, 547.0, 0.0);LEFT_BUTTON;;DEMO
Pressed the c-key on the keyboard. No record of time.
Pressed the c-key on the keyboard. No record of time.
26.40102;CLICK;MOUSE;(1372.5, 282.5, 0.0);LEFT_BUTTON;;DEMO
27.54477;Pressed the x-key on the keyboard.
27.72871;KEY_DOWN;KEYBOARD;SPACE
28.8837;CLICK;MOUSE;(754.3, 161.5, 0.0);LEFT_BUTTON;;DEMO
29.9351;CLICK;MOUSE;(731.2, 351.7, 0.0);LEFT_BUTTON;;DEMO
30.49664;CLICK;MOUSE;(1509.4, 368.6, 0.0);LEFT_BUTTON;;DEMO
